id	cog	domain
A0A374E8G4		bacteria
A0A374IHT4		bacteria
A0A374JZI6		bacteria
A0A374LBV9		bacteria
A0A374LKE2		bacteria
A0A374R329		bacteria
A0A374RK54		bacteria
A0A374T153		bacteria
A0A374TKK1		bacteria
A0A374TRQ6		bacteria
A0A374U132		bacteria
A0A374U5M3		bacteria
A0A374UF03		bacteria
A0A374UGB7		bacteria
A0A374W1Y1		bacteria
A0A374WVP2		bacteria
A0A385NVK6		bacteria
A0A386H5K7		bacteria
A0A386H6V4		bacteria
A0A395Y3B7		bacteria
A0A395ZU75		bacteria
A0A396A8E7		bacteria
A0A396CHH9		bacteria
A0A396F8F2		bacteria
A0A398B6S2		bacteria
A0A399I911		bacteria
A0A399IER3		bacteria
A0A399XP38		bacteria
A0A399YZ12		bacteria
A0A399ZDS6		bacteria
A0A3A0AG77		bacteria
A0A3A0AQH3		bacteria
A0A3A0BJZ1		bacteria
A0A3A0C8Q7		bacteria
A0A3A0CR89		bacteria
A0A3A0CZ92		bacteria
A0A3A0FNV9		bacteria
A0A3A0G0U5		bacteria
A0A3A1R720		bacteria
A0A3A4NX09		bacteria
A0A3A4P798		bacteria
A0A3A4QCI6		bacteria
A0A3A4QNZ3		bacteria
A0A3A4RWJ1		bacteria
A0A3A4SHK5		bacteria
A0A3A4WDD2		bacteria
A0A3A4WFX1		bacteria
A0A3A4XR80		bacteria
A0A3A4YS52		bacteria
A0A3A4ZTX0		bacteria
A0A3A5AT59		bacteria
A0A3A5ATI7		bacteria
A0A3A5HJ72		bacteria
A0A3A6EZF5		bacteria
A0A3A6HF64		bacteria
A0A3A6N719		bacteria
A0A3A6NFY1		bacteria
A0A3A6NVQ3		bacteria
A0A3A8AMX9		bacteria
A0A3A9FVB4		bacteria
A0A3A9G5D0		bacteria
A0A3A9JVR0		bacteria
A0A3A9KAM4		bacteria
A0A3A9KET2		bacteria
A0A3B7DTH2		bacteria
A0A3B8HS70		bacteria
A0A3B8JX46		bacteria
A0A3B8M7U6		bacteria
A0A3B8N4A8		bacteria
A0A3B8NLH6		bacteria
A0A3B8NQ04		bacteria
A0A3B9DED6		bacteria
A0A3B9HGG7		bacteria
A0A3B9I424		bacteria
A0A3B9IDS9		bacteria
A0A3B9J5S3		bacteria
A0A3B9JDA7		bacteria
A0A3B9KMC4		bacteria
A0A3B9PXP1		bacteria
A0A3B9SN86		bacteria
A0A3B9UVM7		bacteria
A0A3B9VLX0		bacteria
A0A3C0FAA6		bacteria
A0A3C0QGC0		bacteria
A0A3C0R729		bacteria
A0A3C0SPN8		bacteria
A0A3C0WN24		bacteria
A0A3C0XKI1		bacteria
A0A3C0XVE2		bacteria
A0A3C0Z427		bacteria
A0A3C1DCP3		bacteria
A0A3C1GQ43		bacteria
A0A3C1JJC5		bacteria
A0A3C1JLM9		bacteria
A0A3C1Q0D8		bacteria
A0A3C1Q991		bacteria
A0A3C1S730		bacteria
A0A3C1YEW3		bacteria
A0A3C2CIQ9		bacteria
A0A3C2CWQ8		bacteria
A0A3C2EPF3		bacteria
A0A3D0DBZ6		bacteria
A0A3D0MQC8		bacteria
A0A3D0P039		bacteria
A0A3D0TW85		bacteria
A0A3D1AM65		bacteria
A0A3D1ATH8		bacteria
A0A3D1BKF1		bacteria
A0A3D1JHY8		bacteria
A0A3D1LI58		bacteria
A0A3D1LZ03		bacteria
A0A3D1TIT4		bacteria
A0A3D1WRV6		bacteria
A0A3D1X654		bacteria
A0A3D1YH80		bacteria
A0A3D1ZK96		bacteria
A0A3D2JAU1		bacteria
A0A3D2NY88		bacteria
A0A3D2Q3X1		bacteria
A0A3D2RS02		bacteria
A0A3D2URA5		bacteria
A0A3D3CGZ8		bacteria
A0A3D3FQS7		bacteria
A0A3D3KTL6		bacteria
A0A3D3L1X2		bacteria
A0A3D3QPY3		bacteria
A0A3D3TSI7		bacteria
A0A3D3WU14		bacteria
A0A3D3YVH1		bacteria
A0A3D4CUD0		bacteria
A0A3D4D909		bacteria
A0A3D4FAZ3		bacteria
A0A3D4FGT1		bacteria
A0A3D4GHW0		bacteria
A0A3D4LJ12		bacteria
A0A3D4YFW2		bacteria
A0A3D5BSL4		bacteria
A0A3D5J7L2		bacteria
A0A3D5M5K1		bacteria
A0A3D5R2R7		bacteria
A0A3D5R5T4		bacteria
A0A3D5RB20		bacteria
A0A3D5UFF3		bacteria
A0A3D5UPT2		bacteria
A0A3D6C0I9		bacteria
A0A3D8GP31		bacteria
A0A3D8IEU4		bacteria
A0A3D8P665		bacteria
A0A3E0KE01		bacteria
A0A3E0KQU2		bacteria
A0A3E0MYX6		bacteria
A0A3E0N3M3		bacteria
A0A3E0N4H9		bacteria
A0A3E2JRA6		bacteria
A0A3E2NHY3		bacteria
A0A3E2NHY4		bacteria
A0A3E2VLN8		bacteria
A0A3E2WNS0		bacteria
A0A3E2WPB3		bacteria
A0A3E3ISS9		bacteria
A0A3E3K2Y6		bacteria
A0A3E3K5S5		bacteria
A0A3E4GNI0		bacteria
A0A3E4GNT8		bacteria
A0A3E4MCH5		bacteria
A0A3E4PJ00		bacteria
A0A3E4PRM7		bacteria
A0A3E5GAB5		bacteria
A0A3E5GNS9		bacteria
A0A3G2R320		bacteria
A0A3G2R817		bacteria
A0A3G8UJ72		bacteria
A0A3H9RAK8		bacteria
A0A3K7JIE5		bacteria
A0A3M0SDA3		bacteria
A0A3M0SE73		bacteria
A0A3M0SMS6		bacteria
A0A3M0SSR3		bacteria
A0A3M0ZTZ4		bacteria
A0A3M1BK13		bacteria
A0A3M1CKL7		bacteria
A0A3M1DYW9		bacteria
A0A3M1EWA7		bacteria
A0A3M1HM35		bacteria
A0A3M1ITM4		bacteria
A0A3M1JZ52		bacteria
A0A3M1L2G0		bacteria
A0A3M1LD43		bacteria
A0A3M1N2I6		bacteria
A0A3M1PIA7		bacteria
A0A3M1SRY8		bacteria
A0A3M1TFT4		bacteria
A0A3M1VS59		bacteria
A0A3M1WNJ6		bacteria
A0A3M1XKA3		bacteria
A0A3M1XLI4		bacteria
A0A3M1YH43		bacteria
A0A3M1ZA71		bacteria
A0A3M2DMU7		bacteria
A0A3M2G9P9		bacteria
A0A3M2GFA9		bacteria
A0A3M2KML0		bacteria
A0A3M6P609		bacteria
A0A3M7KEK5		bacteria
A0A3M8F3I3		bacteria
A0A3M8P829		bacteria
A0A3N0AFS1		bacteria
A0A3N0BJE7		bacteria
A0A3N0II12		bacteria
A0A3N0IU80		bacteria
A0A3N4XH30		bacteria
A0A3N5GHT3		bacteria
A0A3N5HJH0		bacteria
A0A3N5IKI5		bacteria
A0A3N5KRP2		bacteria
A0A3N5MTV2		bacteria
A0A3N5NB96		bacteria
A0A3N5RAA6		bacteria
A0A3N5RHB8		bacteria
A0A3N5SR04		bacteria
A0A3N5T0G1		bacteria
A0A3N5T8M4		bacteria
A0A3N5TN91		bacteria
A0A3N5TSW5		bacteria
A0A3N5UAC8		bacteria
A0A3N5W681		bacteria
A0A3N5WJM8		bacteria
A0A3N5XH89		bacteria
A0A3N5XI96		bacteria
A0A3N5YEU9		bacteria
A0A3N5ZH04		bacteria
A0A3N9NT41		bacteria
A0A3N9PS79		bacteria
A0A3P1W193		bacteria
A0A3P1Y715		bacteria
A0A3Q8GGE3		bacteria
A0A3R6N952		bacteria
A0A3R6QVI2		bacteria
A0A3R6SQV2		bacteria
A0A3R7XA96		bacteria
A0A3R9E2L5		bacteria
A0A3R9LYJ1		bacteria
A0A3R9WSP8		bacteria
A0A3S0KM34		bacteria
A0A3T0L387		bacteria
A0A3T0LT20		bacteria
A0A3X8NYH3		bacteria
A0A3X8REV1		bacteria
A0A3X8U9H4		bacteria
A0A3Z8II26		bacteria
A0A400LZN6		bacteria
A0A401C1P1		bacteria
A0A401UK19		bacteria
A0A410PJI1		bacteria
A0A410PKX4		bacteria
A0A410QDU7		bacteria
A0A410QEL8		bacteria
A0A411YBW1		bacteria
A0A412ATF9		bacteria
A0A412HQL6		bacteria
A0A412HS96		bacteria
A0A412LN81		bacteria
A0A412MYE9		bacteria
A0A412SWB9		bacteria
A0A412T811		bacteria
A0A412UJF2		bacteria
A0A412XIS5		bacteria
A0A412Z816		bacteria
A0A413DXT2		bacteria
A0A413FEN8		bacteria
A0A413G016		bacteria
A0A413G5B5		bacteria
A0A413JNC9		bacteria
A0A413JNI5		bacteria
A0A413RF85		bacteria
A0A413TF29		bacteria
A0A413UQG4		bacteria
A0A414AIF3		bacteria
A0A414AN85		bacteria
A0A414CNJ4		bacteria
A0A414EW88		bacteria
A0A414PRS9		bacteria
A0A414PY22		bacteria
A0A414QEL1		bacteria
A0A414RUM6		bacteria
A0A414TEA2		bacteria
A0A414VE75		bacteria
A0A414WM65		bacteria
A0A414ZVL6		bacteria
A0A415BJD1		bacteria
A0A415CCF3		bacteria
A0A415CWG7		bacteria
A0A415IDF4		bacteria
A0A415KMF1		bacteria
A0A415RP43		bacteria
A0A415V9U0		bacteria
A0A416ZDQ9		bacteria
A0A417HM04		bacteria
A0A417HM40		bacteria
A0A417NAV7		bacteria
A0A417QNB2		bacteria
A0A417TAE4		bacteria
A0A417TDK4		bacteria
A0A417YXK5		bacteria
A0A419DGZ6		bacteria
A0A419E558		bacteria
A0A419E7A5		bacteria
A0A419F2V4		bacteria
A0A419F4L5		bacteria
A0A419G8Q9		bacteria
A0A419GL77		bacteria
A0A419GT46		bacteria
A0A420VN88		bacteria
A0A420W789		bacteria
A0A421BI71		bacteria
A0A423UHC6		bacteria
A0A424IIF4		bacteria
A0A424TNH4		bacteria
A0A424XWS3		bacteria
A0A424Y2P1		bacteria
A0A424Y6C6		bacteria
A0A424YAY2		bacteria
A0A424Z0J1		bacteria
A0A426FJE2		bacteria
A0A426U515		bacteria
A0A428KSY7		bacteria
A0A428N4M9		bacteria
A0A430AT69		bacteria
A0A430B623		bacteria
A0A430W9S4		bacteria
A0A430X3A0		bacteria
A0A431ANX2		bacteria
A0A431G414		bacteria
A0A432HFG5		bacteria
A0A432IJ88		bacteria
A0A432J7W4		bacteria
A0A432JKA2		bacteria
A0A432KBJ6		bacteria
A0A432MLY1		bacteria
A0A432Q421		bacteria
A0A432QBL4		bacteria
A0A432QBY8		bacteria
A0A432QSS6		bacteria
A0A432R0K0		bacteria
A0A432R255		bacteria
A0A432UDP3		bacteria
A0A432UFC0		bacteria
A0A432UN20		bacteria
A0A433HIJ1		bacteria
A0A437UI38		bacteria
A0A443IL60		bacteria
A0A443YEZ9		bacteria
A0A444JR53		bacteria
A0A444JR90		bacteria
A0A444JRA9		bacteria
A0A446IG47		bacteria
A0A454DQ49		bacteria
A0A494X090		bacteria
A0A495ZWN3		bacteria
A0A496AIG4		bacteria
A0A496AKX9		bacteria
A0A496LPQ4		bacteria
A0A496NFR0		bacteria
A0A496PTJ9		bacteria
A0A496TW01		bacteria
A0A496Y188		bacteria
A0A496Z1B9		bacteria
A0A496ZF82		bacteria
A0A497A7E8		bacteria
A0A497ABZ4		bacteria
A0A497AVQ1		bacteria
A0A497C3E5		bacteria
A0A497C8L9		bacteria
A0A498CQR9		bacteria
A0A4P1S0L0		bacteria
A0A4P5P3D1		bacteria
A0A4P6HK79		bacteria
A0A4P7GTT9		bacteria
A0A4P8KCX8		bacteria
A0A4P8KZV6		bacteria
A0A4P9DTH1		bacteria
A0A4Q0VNE7		bacteria
A0A4Q1T0Y7		bacteria
A0A4Q2JYQ3		bacteria
A0A4Q9JUW7		bacteria
A0A4R1ATH9		bacteria
A0A4R1BE82		bacteria
A0A4R4CZG1		bacteria
A0A4R4FGL2		bacteria
A0A4R4FJE2		bacteria
A0A4R5VPE7		bacteria
A0A4S1CND7		bacteria
A0A4S2P7Q1		bacteria
A0A4S2Q0U2		bacteria
A0A4S3PR33		bacteria
A0A4U0ZVH6		bacteria
A0A4U1ACB7		bacteria
A0A4U1DC76		bacteria
A0A4U1MKB0		bacteria
A0A4U7BI58		bacteria
A0A4U7BR30		bacteria
A0A4U7BU70		bacteria
A0A4U8SD90		bacteria
A0A4U8UDU7		bacteria
A0A4V1QK79		bacteria
A0A4V7ICV7		bacteria
A0A4Y8BKI6		bacteria
A0A4Y8BUF4		bacteria
A0A4Y8C3R1		bacteria
A0A4Y8CRL0		bacteria
A0A4Y8INP9		bacteria
A0A4Y9GWZ0		bacteria
A0A4Z0D4T4		bacteria
A0A4Z0D8G7		bacteria
A0A4Z0QR66		bacteria
A0A4Z0R795		bacteria
A0A4Z0RA51		bacteria
A0A4Z0RB31		bacteria
A0A502JTA3		bacteria
A0A502JVD1		bacteria
A0A502KE61		bacteria
A0A502LGP5		bacteria
A0A502LJ69		bacteria
A0A506VAB4		bacteria
A0A516GKH1		bacteria
A0A520LCG7		bacteria
A0A520PF71		bacteria
A0A520WSA1		bacteria
A0A520XZX6		bacteria
A0A520Y1U9		bacteria
A0A521I322		bacteria
A0A521J7M1		bacteria
A0A521KQB2		bacteria
A0A521RG33		bacteria
A0A521T2Y3		bacteria
A0A521TVW8		bacteria
A0A521UNJ5		bacteria
A0A521UNT6		bacteria
A0A521XPL8		bacteria
A0A522D712		bacteria
A0A522PK29		bacteria
A0A522QHV5		bacteria
A0A522TI27		bacteria
A0A522UPE4		bacteria
A0A522V4A6		bacteria
A0A522WMZ9		bacteria
A0A523A6W1		bacteria
A0A523BP03		bacteria
A0A523BP21		bacteria
A0A523C0Q0		bacteria
A0A523C7M4		bacteria
A0A523CA15		bacteria
A0A523EN99		bacteria
A0A523EPG5		bacteria
A0A523EWP2		bacteria
A0A523FES1		bacteria
A0A523I1T9		bacteria
A0A523IRZ4		bacteria
A0A523N836		bacteria
A0A523QZ84		bacteria
A0A523T7R2		bacteria
A0A523TP20		bacteria
A0A523WM40		bacteria
A0A523X4U7		bacteria
A0A523XFG9		bacteria
A0A523YV94		bacteria
A0A523ZC11		bacteria
A0A523ZVQ2		bacteria
A0A524AFM5		bacteria
A0A524HKE4		bacteria
A0A524HV91		bacteria
A0A524IQP0		bacteria
A0A524NBI3		bacteria
A0A524P4D5		bacteria
A0A525CYC0		bacteria
A0A532UA66		bacteria
A0A533HXM7		bacteria
A0A533QCJ2		bacteria
A0A533SKZ7		bacteria
A0A534NR35		bacteria
A0A534NVU3		bacteria
A0A534PSU2		bacteria
A0A534QNJ9		bacteria
A0A534SGV9		bacteria
A0A534SZG4		bacteria
A0A534V2J3		bacteria
A0A534VNN7		bacteria
A0A534VYC3		bacteria
A0A534WSH5		bacteria
A0A534X227		bacteria
A0A534YUQ6		bacteria
A0A534Z0I3		bacteria
A0A535CP85		bacteria
A0A535DFG5		bacteria
A0A535E0A4		bacteria
A0A535GBF0		bacteria
A0A535H7X1		bacteria
A0A535HHT0		bacteria
A0A535IQR2		bacteria
A0A535J0R9		bacteria
A0A535KMT9		bacteria
A0A535LR98		bacteria
A0A535PM04		bacteria
A0A535PS08		bacteria
A0A535QGA4		bacteria
A0A535QYE3		bacteria
A0A535RG94		bacteria
A0A535SBI4		bacteria
A0A535SSW1		bacteria
A0A535TVE0		bacteria
A0A535TXZ9		bacteria
A0A535UB94		bacteria
A0A535VQ43		bacteria
A0A535WL23		bacteria
A0A535XM40		bacteria
A0A536ATI2		bacteria
A0A536BS01		bacteria
A0A536C5K7		bacteria
A0A536DIR1		bacteria
A0A536E524		bacteria
A0A536F0C3		bacteria
A0A536FLA9		bacteria
A0A536FNS0		bacteria
A0A536HUX8		bacteria
A0A536I7N0		bacteria
A0A536IKD3		bacteria
A0A536JK40		bacteria
A0A536JKT6		bacteria
A0A536KXJ4		bacteria
A0A536LX50		bacteria
A0A536M3X9		bacteria
A0A536M4Y0		bacteria
A0A536MK86		bacteria
A0A536MQC9		bacteria
A0A536P0S2		bacteria
A0A536P2S1		bacteria
A0A536P8J6		bacteria
A0A536PCM6		bacteria
A0A536RN88		bacteria
A0A537IXN4		bacteria
A0A537JH16		bacteria
A0A537JYZ0		bacteria
A0A537L1C1		bacteria
A0A537LQZ8		bacteria
A0A537M0Y9		bacteria
A0A537YDY1		bacteria
A0A538AZ42		bacteria
A0A538NI48		bacteria
A0A538QH87		bacteria
A0A538RXS5		bacteria
A0A538SGY6		bacteria
A0A538TPH6		bacteria
A0A538U0F2		bacteria
A0A540VGY6		bacteria
A0A544QYC6		bacteria
A0A544QYM0		bacteria
A0A547EMV4		bacteria
A0A549YJA5		bacteria
A0A550J6P3		bacteria
A0A5A8F6W4		bacteria
A0A5A9E468		bacteria
A0A5A9X768		bacteria
A0A5B0CTS6		bacteria
A0A5B7TG20		bacteria
A0A5B7TIV5		bacteria
A0A5B8Z6B5		bacteria
A0A5C0SF31		bacteria
A0A5C0SGG8		bacteria
A0A5C1M8J0		bacteria
A0A5C4YDZ8		bacteria
A0A5C5BWW3		bacteria
A0A5C6GYX3		bacteria
A0A5C7DNM1		bacteria
A0A5C7DR30		bacteria
A0A5C7FIY1		bacteria
A0A5C8H520		bacteria
A0A5C8L6H6		bacteria
A0A5C8NRH1		bacteria
A0A5D0MQ13		bacteria
A0A5D4MHS0		bacteria
A0A5D4T565		bacteria
A0A5D4TEN4		bacteria
A0A5D4UAT0		bacteria
A0A5E9WSJ6		bacteria
A0A5J5HT87		bacteria
A0A5J6RKL7		bacteria
A0A5L4H5Q5		bacteria
A0A5L4NMC0		bacteria
A0A5L4RVE7		bacteria
A0A5L4W1V8		bacteria
A0A5L4WVZ4		bacteria
A0A5L8LM77		bacteria
A0A5L8NJF1		bacteria
A0A5L8NRI6		bacteria
A0A5L8RSW8		bacteria
A0A5L8RZG9		bacteria
A0A5L8V7N2		bacteria
A0A5L8Z9L2		bacteria
A0A5M4ERQ8		bacteria
A0A5M6BLT7		bacteria
A0A5M8BWA2		bacteria
A0A5M9N1M9		bacteria
A0A5M9N5V7		bacteria
A0A5M9NRK1		bacteria
A0A5M9P1Y1		bacteria
A0A5N1GMJ1		bacteria
A0A5N8YGW3		bacteria
A0A5N8YJ57		bacteria
A0A5N8YSJ3		bacteria
A0A5N8YV12		bacteria
A0A5N8Z2P9		bacteria
A0A5N9A4Q9		bacteria
A0A5N9AHN5		bacteria
A0A5N9ANY8		bacteria
A0A5N9AT92		bacteria
A0A5N9BSM4		bacteria
A0A5N9BZ45		bacteria
A0A5N9CBF7		bacteria
A0A5N9CX87		bacteria
A0A5N9DK43		bacteria
A0A5N9DRK8		bacteria
A0A5N9EHP7		bacteria
A0A5N9F4I1		bacteria
A0A5N9G0E9		bacteria
A0A5N9G320		bacteria
A0A5N9GDH1		bacteria
A0A5N9GP37		bacteria
A0A5N9GWK2		bacteria
A0A5N9HAQ6		bacteria
A0A5N9HTH7		bacteria
A0A5N9HYP8		bacteria
A0A5P0YKP6		bacteria
A0A5P1V3B6		bacteria
A0A5P3XD77		bacteria
A0A5Q4GPJ7		bacteria
A0A5R8XXL7		bacteria
A0A5S3QPS4		bacteria
A0A5S5MF92		bacteria
A0A5T0GN35		bacteria
A0A5T0J571		bacteria
A0A5T0P9M3		bacteria
A0A5T0PXU0		bacteria
A0A5T0RPG4		bacteria
A0A5T0V867		bacteria
A0A5T0VN47		bacteria
A0A5T0Z6J3		bacteria
A0A5T1AZ02		bacteria
A0A5T1D164		bacteria
A0A5T1DLX9		bacteria
A0A5T1J8R2		bacteria
A0A5T1NW72		bacteria
A0A5T1TBX8		bacteria
A0A5T1YLI5		bacteria
A0A5T1ZF89		bacteria
A0A5T2CU14		bacteria
A0A5T2D2Z0		bacteria
A0A5Y6PPV4		bacteria
A0A5Y8WU69		bacteria
A0A5Y9AVH3		bacteria
A0A5Z0BQU0		bacteria
A0A5Z1E493		bacteria
A0A641AC91		bacteria
A0A644SCE1		bacteria
A0A649R172		bacteria
A0A651F8P9		bacteria
A0A660LVP2		bacteria
A0A660NEJ3		bacteria
A0A660PP77		bacteria
A0A660S1V3		bacteria
A0A660TC66		bacteria
A0A661IJT0		bacteria
A0A661JVT1		bacteria
A0A661KDD3		bacteria
A0A661KUV9		bacteria
A0A661L180		bacteria
A0A661LM93		bacteria
A0A661LX49		bacteria
A0A661MCV7		bacteria
A0A661MII2		bacteria
A0A661PBX9		bacteria
A0A661PFF3		bacteria
A0A661QLK5		bacteria
A0A661QMQ1		bacteria
A0A661R0X1		bacteria
A0A661REP5		bacteria
A0A661SD24		bacteria
A0A661SDZ3		bacteria
A0A661T0E8		bacteria
A0A661T3J5		bacteria
A0A661UM97		bacteria
A0A661VN13		bacteria
A0A661VTF1		bacteria
A0A661W0U6		bacteria
A0A661WBJ0		bacteria
A0A661WCH4		bacteria
A0A661WET1		bacteria
A0A661X6I0		bacteria
A0A662CI00		bacteria
A0A662DJG1		bacteria
A0A689Z378		bacteria
A0A690A7K8		bacteria
A0A690T6G7		bacteria
A0A690UZR9		bacteria
A0A693MD03		bacteria
A0A694ALM8		bacteria
A0A694VFL1		bacteria
A0A696KE99		bacteria
A0A698BW30		bacteria
A0A698FLQ7		bacteria
A0A698FRV3		bacteria
A0A698GU27		bacteria
A0A6A0IGG4		bacteria
A0A6A0K1D0		bacteria
A0A6A7JSV3		bacteria
A0A6A7KZV8		bacteria
A0A6A7LNG6		bacteria
A0A6A8DB52		bacteria
A0A6A8M4H0		bacteria
A0A6A8M8D7		bacteria
A0A6B0WQG6		bacteria
A0A6B0XUG7		bacteria
A0A6B0ZDX2		bacteria
A0A6B0ZRZ0		bacteria
A0A6B1A8Q7		bacteria
A0A6B1ADA0		bacteria
A0A6B1AYI1		bacteria
A0A6B1B9D2		bacteria
A0A6B1BY87		bacteria
A0A6B1E101		bacteria
A0A6B1E793		bacteria
A0A6B1EX88		bacteria
A0A6B1G2Z7		bacteria
A0A6B1H4J6		bacteria
A0A6B1IEQ5		bacteria
A0A6B1STT8		bacteria
A0A6B3TT66		bacteria
A0A6B3VXB0		bacteria
A0A6B3ZC72		bacteria
A0A6B4F4F3		bacteria
A0A6B5AEN2		bacteria
A0A6B9YCY1		bacteria
A0A6C7ED05		bacteria
A0A6C7QF76		bacteria
A0A6C7SQP2		bacteria
A0A6C7UK35		bacteria
A0A6F9MNE3		bacteria
A0A6G0A9W4		bacteria
A0A6G2J9E0		bacteria
A0A6G4ZAP9		bacteria
A0A6G7PUX4		bacteria
A0A6G8QAS2		bacteria
A0A6H0K8H2		bacteria
A0A6H1F439		bacteria
A0A6H1PBS3		bacteria
A0A6H1WXT0		bacteria
A0A6H2CXC3		bacteria
A0A6H6JUZ8		bacteria
A0A6H9EL19		bacteria
A0A6H9KES8		bacteria
A0A6H9LP84		bacteria
A0A6I0EJK6		bacteria
A0A6I0F329		bacteria
A0A6I0F6X6		bacteria
A0A6I0F9I9		bacteria
A0A6I0FG99		bacteria
A0A6I1MJX9		bacteria
A0A6I1PIN2		bacteria
A0A6I1ZFZ3		bacteria
A0A6I2GS10		bacteria
A0A6I2RGQ0		bacteria
A0A6I2SKW7		bacteria
A0A6I2WLL5		bacteria
A0A6I3SPA4		bacteria
A0A6I4ZEJ2		bacteria
A0A6I4ZI60		bacteria
A0A6I6BII5		bacteria
A0A6I6DP14		bacteria
A0A6I6EPR1		bacteria
A0A6I6JFL9		bacteria
A0A6I6UQN9		bacteria
A0A6I7Z924		bacteria
A0A6L1L1Y9		bacteria
A0A6L2A447		bacteria
A0A6L3A0A4		bacteria
A0A6L3C5U7		bacteria
A0A6L3UZA6		bacteria
A0A6L4AR29		bacteria
A0A6L5WHZ4		bacteria
A0A6L5XQY2		bacteria
A0A6L5YDD7		bacteria
A0A6L7ITP2		bacteria
A0A6L7MHX8		bacteria
A0A6L7PVJ6		bacteria
A0A6L7QK86		bacteria
A0A6L7T660		bacteria
A0A6L7TIL9		bacteria
A0A6L7UZK3		bacteria
A0A6L7WH34		bacteria
A0A6L7X4P7		bacteria
A0A6L7Y9N5		bacteria
A0A6L7YGP6		bacteria
A0A6L7YKV0		bacteria
A0A6L8ETU0		bacteria
A0A6L8RIN0		bacteria
A0A6L8RTP6		bacteria
A0A6L8RXX8		bacteria
A0A6L9GKL4		bacteria
A0A6L9LY56		bacteria
A0A6M0GXR8		bacteria
A0A6M0H0W6		bacteria
A0A6M0Q1Y9		bacteria
A0A6M0R676		bacteria
A0A6M0T0P5		bacteria
A0A6M0T2M0		bacteria
A0A6M1VMM6		bacteria
A0A6M1W3J3		bacteria
A0A6M5G004		bacteria
A0A6M8EX72		bacteria
A0A6M8IZW7		bacteria
A0A6M8NR22		bacteria
A0A6N6BBB7		bacteria
A0A6N6JQD0		bacteria
A0A6N6KZZ5		bacteria
A0A6N6N3Y0		bacteria
A0A6N6NPH8		bacteria
A0A6N7INQ9		bacteria
A0A6N7RIM2		bacteria
A0A6N7USH0		bacteria
A0A6N7V3N0		bacteria
A0A6N7VL94		bacteria
A0A6N7X7A8		bacteria
A0A6N7X8M0		bacteria
A0A6N7XA59		bacteria
A0A6N7XEM7		bacteria
A0A6N7XW97		bacteria
A0A6N7XWS4		bacteria
A0A6N7Y2A3		bacteria
A0A6N8BBI1		bacteria
A0A6N8BE57		bacteria
A0A6N8BEL6		bacteria
A0A6N8C0F9		bacteria
A0A6N8C343		bacteria
A0A6N8IL71		bacteria
A0A6N8V3F2		bacteria
A0A6N8X0A2		bacteria
A0A6N8Y866		bacteria
A0A6N8YSL6		bacteria
A0A6N8ZAD4		bacteria
A0A6N9CAG6		bacteria
A0A6N9ESF2		bacteria
A0A6N9JHA5		bacteria
A0A6N9JSH5		bacteria
A0A6P1HGU7		bacteria
A0A6P1XYM9		bacteria
A0A6P1Y0W6		bacteria
A0A6P1YB58		bacteria
A0A6P1ZGE6		bacteria
A0A6P2B1Q4		bacteria
A0A6V8GRU8		bacteria
A0A7C0V8X0		bacteria
A0A7C0XES3		bacteria
A0A7C0Z2X0		bacteria
A0A7C0ZEV7		bacteria
A0A7C0ZR30		bacteria
A0A7C1ANF5		bacteria
A0A7C1ASA7		bacteria
A0A7C1DAR3		bacteria
A0A7C1DJQ5		bacteria
A0A7C1EL89		bacteria
A0A7C1ESR8		bacteria
A0A7C1FCT6		bacteria
A0A7C1FFD9		bacteria
A0A7C1GGI4		bacteria
A0A7C1HGP7		bacteria
A0A7C1HHN0		bacteria
A0A7C1IVE9		bacteria
A0A7C1J7F3		bacteria
A0A7C1K290		bacteria
A0A7C1K8X6		bacteria
A0A7C1PK26		bacteria
A0A7C1VNI9		bacteria
A0A7C1XTM6		bacteria
A0A7C1YN76		bacteria
A0A7C2A4K5		bacteria
A0A7C2ACI0		bacteria
A0A7C2B5B4		bacteria
A0A7C2C4T5		bacteria
A0A7C2CGD7		bacteria
A0A7C2CW28		bacteria
A0A7C2EBB8		bacteria
A0A7C2ETV9		bacteria
A0A7C2GPW4		bacteria
A0A7C2I0J0		bacteria
A0A7C2I1Z8		bacteria
A0A7C2J5J5		bacteria
A0A7C2K918		bacteria
A0A7C2KQK4		bacteria
A0A7C2KUZ0		bacteria
A0A7C2PEK8		bacteria
A0A7C2QAV5		bacteria
A0A7C2RH27		bacteria
A0A7C2SUU3		bacteria
A0A7C2TAF8		bacteria
A0A7C2TU12		bacteria
A0A7C2UAB3		bacteria
A0A7C2YK67		bacteria
A0A7C2YSX6		bacteria
A0A7C2ZK85		bacteria
A0A7C3AF75		bacteria
A0A7C3AZV8		bacteria
A0A7C3B5T7		bacteria
A0A7C3BKD4		bacteria
A0A7C3BTP7		bacteria
A0A7C3CSJ9		bacteria
A0A7C3DL89		bacteria
A0A7C3E453		bacteria
A0A7C3FLK8		bacteria
A0A7C3G0X1		bacteria
A0A7C3HPJ7		bacteria
A0A7C3IUX8		bacteria
A0A7C3IZL1		bacteria
A0A7C3K3G1		bacteria
A0A7C3NEV5		bacteria
A0A7C3NW95		bacteria
A0A7C3PSF3		bacteria
A0A7C3RVE1		bacteria
A0A7C3S4X5		bacteria
A0A7C3SC24		bacteria
A0A7C3T214		bacteria
